instant_hour,dteday,season_hour,yr_hour,mnth_hour,hr_hour,holiday_hour,weekday_hour,workingday_hour,weathersit_hour,temp_hour,atemp_hour,hum_hour,windspeed_hour,casual_hour,registered_hour,cnt_hour,instant_day,season_day,yr_day,mnth_day,holiday_day,weekday_day,workingday_day,weathersit_day,temp_day,atemp_day,hum_day,windspeed_day,casual_day,registered_day,cnt_day,season_label,year_label
11146,14/04/2012,Summer,2012,4,14,0,6,0,2,0.64,0.6212,0.27,0.4478,288,372,660,470,Summer,2012,4,0,6,0,1,0.495,0.487996,0.502917,0.190917,2795,4665,7460,,
11147,14/04/2012,Summer,2012,4,15,0,6,0,2,0.64,0.6212,0.27,0.3582,311,347,658,470,Summer,2012,4,0,6,0,1,0.495,0.487996,0.502917,0.190917,2795,4665,7460,,
11148,14/04/2012,Summer,2012,4,16,0,6,0,2,0.64,0.6212,0.27,0.3582,253,329,582,470,Summer,2012,4,0,6,0,1,0.495,0.487996,0.502917,0.190917,2795,4665,7460,,
11149,14/04/2012,Summer,2012,4,17,0,6,0,2,0.62,0.6212,0.33,0.2537,251,309,560,470,Summer,2012,4,0,6,0,1,0.495,0.487996,0.502917,0.190917,2795,4665,7460,,
11150,14/04/2012,Summer,2012,4,18,0,6,0,2,0.62,0.6212,0.35,0.2239,197,284,481,470,Summer,2012,4,0,6,0,1,0.495,0.487996,0.502917,0.190917,2795,4665,7460,,
11151,14/04/2012,Summer,2012,4,19,0,6,0,2,0.6,0.6212,0.4,0.1642,163,296,459,470,Summer,2012,4,0,6,0,1,0.495,0.487996,0.502917,0.190917,2795,4665,7460,,
11152,14/04/2012,Summer,2012,4,20,0,6,0,2,0.56,0.5303,0.46,0.1343,112,209,321,470,Summer,2012,4,0,6,0,1,0.495,0.487996,0.502917,0.190917,2795,4665,7460,,
11153,14/04/2012,Summer,2012,4,21,0,6,0,2,0.56,0.5303,0.43,0.1343,53,167,220,470,Summer,2012,4,0,6,0,1,0.495,0.487996,0.502917,0.190917,2795,4665,7460,,
11154,14/04/2012,Summer,2012,4,22,0,6,0,2,0.54,0.5152,0.52,0.1642,64,148,212,470,Summer,2012,4,0,6,0,1,0.495,0.487996,0.502917,0.190917,2795,4665,7460,,
11155,14/04/2012,Summer,2012,4,23,0,6,0,2,0.54,0.5152,0.56,0.194,45,151,196,470,Summer,2012,4,0,6,0,1,0.495,0.487996,0.502917,0.190917,2795,4665,7460,,
11156,15/04/2012,Summer,2012,4,0,0,0,0,2,0.54,0.5152,0.56,0.194,30,94,124,471,Summer,2012,4,0,0,0,1,0.606667,0.573875,0.507917,0.225129,2846,4286,7132,,
11157,15/04/2012,Summer,2012,4,1,0,0,0,2,0.54,0.5152,0.56,0.1642,17,89,106,471,Summer,2012,4,0,0,0,1,0.606667,0.573875,0.507917,0.225129,2846,4286,7132,,
11158,15/04/2012,Summer,2012,4,2,0,0,0,2,0.54,0.5152,0.56,0.1045,20,54,74,471,Summer,2012,4,0,0,0,1,0.606667,0.573875,0.507917,0.225129,2846,4286,7132,,
11159,15/04/2012,Summer,2012,4,3,0,0,0,2,0.52,0.5,0.59,0.1343,18,27,45,471,Summer,2012,4,0,0,0,1,0.606667,0.573875,0.507917,0.225129,2846,4286,7132,,
11160,15/04/2012,Summer,2012,4,4,0,0,0,2,0.54,0.5152,0.52,0,2,10,12,471,Summer,2012,4,0,0,0,1,0.606667,0.573875,0.507917,0.225129,2846,4286,7132,,
11161,15/04/2012,Summer,2012,4,5,0,0,0,1,0.5,0.4848,0.68,0.1642,4,6,10,471,Summer,2012,4,0,0,0,1,0.606667,0.573875,0.507917,0.225129,2846,4286,7132,,
11162,15/04/2012,Summer,2012,4,6,0,0,0,1,0.5,0.4848,0.63,0.1343,5,11,16,471,Summer,2012,4,0,0,0,1,0.606667,0.573875,0.507917,0.225129,2846,4286,7132,,
11163,15/04/2012,Summer,2012,4,7,0,0,0,1,0.5,0.4848,0.63,0.1045,16,30,46,471,Summer,2012,4,0,0,0,1,0.606667,0.573875,0.507917,0.225129,2846,4286,7132,,
11164,15/04/2012,Summer,2012,4,8,0,0,0,1,0.52,0.5,0.59,0,33,64,97,471,Summer,2012,4,0,0,0,1,0.606667,0.573875,0.507917,0.225129,2846,4286,7132,,
11165,15/04/2012,Summer,2012,4,9,0,0,0,1,0.54,0.5152,0.56,0.2239,97,154,251,471,Summer,2012,4,0,0,0,1,0.606667,0.573875,0.507917,0.225129,2846,4286,7132,,
11166,15/04/2012,Summer,2012,4,10,0,0,0,1,0.58,0.5455,0.53,0.2239,186,235,421,471,Summer,2012,4,0,0,0,1,0.606667,0.573875,0.507917,0.225129,2846,4286,7132,,
11167,15/04/2012,Summer,2012,4,11,0,0,0,1,0.62,0.6212,0.46,0.2985,227,301,528,471,Summer,2012,4,0,0,0,1,0.606667,0.573875,0.507917,0.225129,2846,4286,7132,,
11168,15/04/2012,Summer,2012,4,12,0,0,0,1,0.64,0.6212,0.44,0.2836,275,360,635,471,Summer,2012,4,0,0,0,1,0.606667,0.573875,0.507917,0.225129,2846,4286,7132,,
11169,15/04/2012,Summer,2012,4,13,0,0,0,1,0.66,0.6212,0.44,0.2836,298,383,681,471,Summer,2012,4,0,0,0,1,0.606667,0.573875,0.507917,0.225129,2846,4286,7132,,
11170,15/04/2012,Summer,2012,4,14,0,0,0,1,0.7,0.6364,0.39,0.2836,282,346,628,471,Summer,2012,4,0,0,0,1,0.606667,0.573875,0.507917,0.225129,2846,4286,7132,,
11171,15/04/2012,Summer,2012,4,15,0,0,0,1,0.7,0.6364,0.39,0.3881,266,351,617,471,Summer,2012,4,0,0,0,1,0.606667,0.573875,0.507917,0.225129,2846,4286,7132,,
11172,15/04/2012,Summer,2012,4,16,0,0,0,1,0.72,0.6515,0.39,0.3582,286,330,616,471,Summer,2012,4,0,0,0,1,0.606667,0.573875,0.507917,0.225129,2846,4286,7132,,
11173,15/04/2012,Summer,2012,4,17,0,0,0,1,0.7,0.6364,0.42,0.3284,262,361,623,471,Summer,2012,4,0,0,0,1,0.606667,0.573875,0.507917,0.225129,2846,4286,7132,,
11174,15/04/2012,Summer,2012,4,18,0,0,0,1,0.7,0.6364,0.42,0.2537,184,295,479,471,Summer,2012,4,0,0,0,1,0.606667,0.573875,0.507917,0.225129,2846,4286,7132,,
11175,15/04/2012,Summer,2012,4,19,0,0,0,1,0.7,0.6364,0.42,0.2537,114,265,379,471,Summer,2012,4,0,0,0,1,0.606667,0.573875,0.507917,0.225129,2846,4286,7132,,
11176,15/04/2012,Summer,2012,4,20,0,0,0,1,0.64,0.6212,0.5,0.2239,86,205,291,471,Summer,2012,4,0,0,0,1,0.606667,0.573875,0.507917,0.225129,2846,4286,7132,,
11177,15/04/2012,Summer,2012,4,21,0,0,0,1,0.62,0.6212,0.57,0.2537,76,153,229,471,Summer,2012,4,0,0,0,1,0.606667,0.573875,0.507917,0.225129,2846,4286,7132,,
11178,15/04/2012,Summer,2012,4,22,0,0,0,1,0.68,0.6364,0.44,0.3582,37,97,134,471,Summer,2012,4,0,0,0,1,0.606667,0.573875,0.507917,0.225129,2846,4286,7132,,
11179,15/04/2012,Summer,2012,4,23,0,0,0,1,0.66,0.6212,0.5,0.3881,25,65,90,471,Summer,2012,4,0,0,0,1,0.606667,0.573875,0.507917,0.225129,2846,4286,7132,,
11180,16/04/2012,Summer,2012,4,0,1,1,0,1,0.64,0.6212,0.53,0.3284,15,26,41,472,Summer,2012,4,1,1,0,1,0.664167,0.614925,0.561667,0.284829,1198,5172,6370,,
11181,16/04/2012,Summer,2012,4,1,1,1,0,1,0.62,0.6061,0.61,0.3582,7,21,28,472,Summer,2012,4,1,1,0,1,0.664167,0.614925,0.561667,0.284829,1198,5172,6370,,
11182,16/04/2012,Summer,2012,4,2,1,1,0,1,0.6,0.6061,0.64,0.2537,5,9,14,472,Summer,2012,4,1,1,0,1,0.664167,0.614925,0.561667,0.284829,1198,5172,6370,,
11183,16/04/2012,Summer,2012,4,3,1,1,0,1,0.58,0.5455,0.68,0.194,3,5,8,472,Summer,2012,4,1,1,0,1,0.664167,0.614925,0.561667,0.284829,1198,5172,6370,,
11184,16/04/2012,Summer,2012,4,4,1,1,0,1,0.54,0.5152,0.77,0.2239,0,6,6,472,Summer,2012,4,1,1,0,1,0.664167,0.614925,0.561667,0.284829,1198,5172,6370,,
11185,16/04/2012,Summer,2012,4,5,1,1,0,1,0.54,0.5152,0.77,0.2239,4,34,38,472,Summer,2012,4,1,1,0,1,0.664167,0.614925,0.561667,0.284829,1198,5172,6370,,
11186,16/04/2012,Summer,2012,4,6,1,1,0,1,0.52,0.5,0.83,0.1642,10,123,133,472,Summer,2012,4,1,1,0,1,0.664167,0.614925,0.561667,0.284829,1198,5172,6370,,
11187,16/04/2012,Summer,2012,4,7,1,1,0,1,0.52,0.5,0.83,0.1343,20,367,387,472,Summer,2012,4,1,1,0,1,0.664167,0.614925,0.561667,0.284829,1198,5172,6370,,
11188,16/04/2012,Summer,2012,4,8,1,1,0,2,0.56,0.5303,0.83,0.1642,48,549,597,472,Summer,2012,4,1,1,0,1,0.664167,0.614925,0.561667,0.284829,1198,5172,6370,,
11189,16/04/2012,Summer,2012,4,9,1,1,0,1,0.62,0.6061,0.69,0.2239,59,238,297,472,Summer,2012,4,1,1,0,1,0.664167,0.614925,0.561667,0.284829,1198,5172,6370,,
11190,16/04/2012,Summer,2012,4,10,1,1,0,1,0.62,0.6061,0.69,0.2537,75,149,224,472,Summer,2012,4,1,1,0,1,0.664167,0.614925,0.561667,0.284829,1198,5172,6370,,
11191,16/04/2012,Summer,2012,4,11,1,1,0,1,0.64,0.6061,0.65,0.2537,115,136,251,472,Summer,2012,4,1,1,0,1,0.664167,0.614925,0.561667,0.284829,1198,5172,6370,,
11192,16/04/2012,Summer,2012,4,12,1,1,0,1,0.68,0.6364,0.57,0.2537,75,196,271,472,Summer,2012,4,1,1,0,1,0.664167,0.614925,0.561667,0.284829,1198,5172,6370,,
11193,16/04/2012,Summer,2012,4,13,1,1,0,1,0.74,0.6667,0.45,0.2985,79,184,263,472,Summer,2012,4,1,1,0,1,0.664167,0.614925,0.561667,0.284829,1198,5172,6370,,
11194,16/04/2012,Summer,2012,4,14,1,1,0,1,0.76,0.6818,0.45,0.3284,105,183,288,472,Summer,2012,4,1,1,0,1,0.664167,0.614925,0.561667,0.284829,1198,5172,6370,,
11195,16/04/2012,Summer,2012,4,15,1,1,0,1,0.8,0.697,0.33,0.4478,81,194,275,472,Summer,2012,4,1,1,0,1,0.664167,0.614925,0.561667,0.284829,1198,5172,6370,,
11196,16/04/2012,Summer,2012,4,16,1,1,0,1,0.8,0.697,0.33,0.4627,92,266,358,472,Summer,2012,4,1,1,0,1,0.664167,0.614925,0.561667,0.284829,1198,5172,6370,,
11197,16/04/2012,Summer,2012,4,17,1,1,0,1,0.8,0.697,0.33,0.3881,111,601,712,472,Summer,2012,4,1,1,0,1,0.664167,0.614925,0.561667,0.284829,1198,5172,6370,,
11198,16/04/2012,Summer,2012,4,18,1,1,0,1,0.8,0.697,0.31,0.3881,87,589,676,472,Summer,2012,4,1,1,0,1,0.664167,0.614925,0.561667,0.284829,1198,5172,6370,,
11199,16/04/2012,Summer,2012,4,19,1,1,0,1,0.76,0.6667,0.35,0.3881,61,461,522,472,Summer,2012,4,1,1,0,1,0.664167,0.614925,0.561667,0.284829,1198,5172,6370,,
11200,16/04/2012,Summer,2012,4,20,1,1,0,1,0.74,0.6515,0.37,0.2985,48,327,375,472,Summer,2012,4,1,1,0,1,0.664167,0.614925,0.561667,0.284829,1198,5172,6370,,
11201,16/04/2012,Summer,2012,4,21,1,1,0,1,0.68,0.6364,0.51,0.2537,39,232,271,472,Summer,2012,4,1,1,0,1,0.664167,0.614925,0.561667,0.284829,1198,5172,6370,,
11202,16/04/2012,Summer,2012,4,22,1,1,0,1,0.68,0.6364,0.51,0.2537,35,179,214,472,Summer,2012,4,1,1,0,1,0.664167,0.614925,0.561667,0.284829,1198,5172,6370,,
11203,16/04/2012,Summer,2012,4,23,1,1,0,1,0.7,0.6364,0.45,0.2985,24,97,121,472,Summer,2012,4,1,1,0,1,0.664167,0.614925,0.561667,0.284829,1198,5172,6370,,
11204,17/04/2012,Summer,2012,4,0,0,2,1,1,0.66,0.6212,0.54,0.194,10,33,43,473,Summer,2012,4,0,2,1,1,0.608333,0.598487,0.390417,0.273629,989,5702,6691,,
11205,17/04/2012,Summer,2012,4,1,0,2,1,1,0.64,0.6212,0.57,0.1642,6,5,11,473,Summer,2012,4,0,2,1,1,0.608333,0.598487,0.390417,0.273629,989,5702,6691,,
11206,17/04/2012,Summer,2012,4,2,0,2,1,1,0.56,0.5303,0.83,0.1045,1,3,4,473,Summer,2012,4,0,2,1,1,0.608333,0.598487,0.390417,0.273629,989,5702,6691,,
11207,17/04/2012,Summer,2012,4,3,0,2,1,1,0.56,0.5303,0.83,0.0896,0,6,6,473,Summer,2012,4,0,2,1,1,0.608333,0.598487,0.390417,0.273629,989,5702,6691,,
11208,17/04/2012,Summer,2012,4,4,0,2,1,1,0.66,0.6212,0.44,0.2239,3,6,9,473,Summer,2012,4,0,2,1,1,0.608333,0.598487,0.390417,0.273629,989,5702,6691,,
11209,17/04/2012,Summer,2012,4,5,0,2,1,1,0.6,0.6212,0.53,0.2537,1,29,30,473,Summer,2012,4,0,2,1,1,0.608333,0.598487,0.390417,0.273629,989,5702,6691,,
11210,17/04/2012,Summer,2012,4,6,0,2,1,1,0.6,0.6212,0.46,0.2537,8,136,144,473,Summer,2012,4,0,2,1,1,0.608333,0.598487,0.390417,0.273629,989,5702,6691,,
11211,17/04/2012,Summer,2012,4,7,0,2,1,1,0.6,0.6212,0.43,0.2537,18,443,461,473,Summer,2012,4,0,2,1,1,0.608333,0.598487,0.390417,0.273629,989,5702,6691,,
11212,17/04/2012,Summer,2012,4,8,0,2,1,1,0.6,0.6212,0.43,0.2239,42,631,673,473,Summer,2012,4,0,2,1,1,0.608333,0.598487,0.390417,0.273629,989,5702,6691,,
11213,17/04/2012,Summer,2012,4,9,0,2,1,1,0.6,0.6212,0.38,0.4925,71,329,400,473,Summer,2012,4,0,2,1,1,0.608333,0.598487,0.390417,0.273629,989,5702,6691,,
11214,17/04/2012,Summer,2012,4,10,0,2,1,1,0.6,0.6212,0.38,0.4179,52,165,217,473,Summer,2012,4,0,2,1,1,0.608333,0.598487,0.390417,0.273629,989,5702,6691,,
11215,17/04/2012,Summer,2012,4,11,0,2,1,1,0.6,0.6212,0.33,0.4179,65,174,239,473,Summer,2012,4,0,2,1,1,0.608333,0.598487,0.390417,0.273629,989,5702,6691,,
11216,17/04/2012,Summer,2012,4,12,0,2,1,1,0.6,0.6212,0.33,0.3582,65,179,244,473,Summer,2012,4,0,2,1,1,0.608333,0.598487,0.390417,0.273629,989,5702,6691,,
11217,17/04/2012,Summer,2012,4,13,0,2,1,1,0.62,0.6212,0.29,0.2537,52,187,239,473,Summer,2012,4,0,2,1,1,0.608333,0.598487,0.390417,0.273629,989,5702,6691,,
11218,17/04/2012,Summer,2012,4,14,0,2,1,1,0.64,0.6212,0.27,0.2836,59,198,257,473,Summer,2012,4,0,2,1,1,0.608333,0.598487,0.390417,0.273629,989,5702,6691,,
11219,17/04/2012,Summer,2012,4,15,0,2,1,1,0.66,0.6212,0.24,0.3284,91,217,308,473,Summer,2012,4,0,2,1,1,0.608333,0.598487,0.390417,0.273629,989,5702,6691,,
11220,17/04/2012,Summer,2012,4,16,0,2,1,1,0.68,0.6212,0.22,0.3582,50,320,370,473,Summer,2012,4,0,2,1,1,0.608333,0.598487,0.390417,0.273629,989,5702,6691,,
11221,17/04/2012,Summer,2012,4,17,0,2,1,1,0.64,0.6061,0.25,0.2985,108,673,781,473,Summer,2012,4,0,2,1,1,0.608333,0.598487,0.390417,0.273629,989,5702,6691,,
11222,17/04/2012,Summer,2012,4,18,0,2,1,1,0.64,0.6061,0.25,0.2836,105,670,775,473,Summer,2012,4,0,2,1,1,0.608333,0.598487,0.390417,0.273629,989,5702,6691,,
11223,17/04/2012,Summer,2012,4,19,0,2,1,1,0.6,0.6061,0.26,0.2537,73,464,537,473,Summer,2012,4,0,2,1,1,0.608333,0.598487,0.390417,0.273629,989,5702,6691,,
11224,17/04/2012,Summer,2012,4,20,0,2,1,1,0.6,0.6061,0.23,0.2836,44,358,402,473,Summer,2012,4,0,2,1,1,0.608333,0.598487,0.390417,0.273629,989,5702,6691,,
11225,17/04/2012,Summer,2012,4,21,0,2,1,1,0.56,0.5303,0.26,0.2985,37,260,297,473,Summer,2012,4,0,2,1,1,0.608333,0.598487,0.390417,0.273629,989,5702,6691,,
11226,17/04/2012,Summer,2012,4,22,0,2,1,1,0.54,0.5152,0.3,0.2537,18,144,162,473,Summer,2012,4,0,2,1,1,0.608333,0.598487,0.390417,0.273629,989,5702,6691,,
11227,17/04/2012,Summer,2012,4,23,0,2,1,1,0.54,0.5152,0.32,0.2239,10,72,82,473,Summer,2012,4,0,2,1,1,0.608333,0.598487,0.390417,0.273629,989,5702,6691,,
11228,18/04/2012,Summer,2012,4,0,0,3,1,1,0.54,0.5152,0.32,0.1642,3,35,38,474,Summer,2012,4,0,3,1,2,0.463333,0.457038,0.569167,0.167912,347,4020,4367,,
11229,18/04/2012,Summer,2012,4,1,0,3,1,1,0.52,0.5,0.34,0.194,1,13,14,474,Summer,2012,4,0,3,1,2,0.463333,0.457038,0.569167,0.167912,347,4020,4367,,
11230,18/04/2012,Summer,2012,4,2,0,3,1,2,0.5,0.4848,0.42,0.194,1,8,9,474,Summer,2012,4,0,3,1,2,0.463333,0.457038,0.569167,0.167912,347,4020,4367,,
11231,18/04/2012,Summer,2012,4,3,0,3,1,2,0.5,0.4848,0.42,0.2239,0,6,6,474,Summer,2012,4,0,3,1,2,0.463333,0.457038,0.569167,0.167912,347,4020,4367,,
11232,18/04/2012,Summer,2012,4,4,0,3,1,2,0.5,0.4848,0.42,0.2836,0,7,7,474,Summer,2012,4,0,3,1,2,0.463333,0.457038,0.569167,0.167912,347,4020,4367,,
11233,18/04/2012,Summer,2012,4,5,0,3,1,2,0.5,0.4848,0.39,0.2836,0,34,34,474,Summer,2012,4,0,3,1,2,0.463333,0.457038,0.569167,0.167912,347,4020,4367,,
11234,18/04/2012,Summer,2012,4,6,0,3,1,2,0.5,0.4848,0.39,0.2836,6,128,134,474,Summer,2012,4,0,3,1,2,0.463333,0.457038,0.569167,0.167912,347,4020,4367,,
11235,18/04/2012,Summer,2012,4,7,0,3,1,2,0.5,0.4848,0.39,0.194,10,408,418,474,Summer,2012,4,0,3,1,2,0.463333,0.457038,0.569167,0.167912,347,4020,4367,,
11236,18/04/2012,Summer,2012,4,8,0,3,1,3,0.5,0.4848,0.39,0.194,25,551,576,474,Summer,2012,4,0,3,1,2,0.463333,0.457038,0.569167,0.167912,347,4020,4367,,
11237,18/04/2012,Summer,2012,4,9,0,3,1,3,0.48,0.4697,0.44,0.2985,20,245,265,474,Summer,2012,4,0,3,1,2,0.463333,0.457038,0.569167,0.167912,347,4020,4367,,
11238,18/04/2012,Summer,2012,4,10,0,3,1,3,0.48,0.4697,0.47,0.2239,31,116,147,474,Summer,2012,4,0,3,1,2,0.463333,0.457038,0.569167,0.167912,347,4020,4367,,
11239,18/04/2012,Summer,2012,4,11,0,3,1,3,0.46,0.4545,0.47,0.2537,14,105,119,474,Summer,2012,4,0,3,1,2,0.463333,0.457038,0.569167,0.167912,347,4020,4367,,
11240,18/04/2012,Summer,2012,4,12,0,3,1,3,0.46,0.4545,0.51,0.1045,15,95,110,474,Summer,2012,4,0,3,1,2,0.463333,0.457038,0.569167,0.167912,347,4020,4367,,
11241,18/04/2012,Summer,2012,4,13,0,3,1,3,0.46,0.4545,0.59,0,13,51,64,474,Summer,2012,4,0,3,1,2,0.463333,0.457038,0.569167,0.167912,347,4020,4367,,
11242,18/04/2012,Summer,2012,4,14,0,3,1,3,0.44,0.4394,0.72,0.1045,8,43,51,474,Summer,2012,4,0,3,1,2,0.463333,0.457038,0.569167,0.167912,347,4020,4367,,
11243,18/04/2012,Summer,2012,4,15,0,3,1,3,0.42,0.4242,0.77,0.194,10,88,98,474,Summer,2012,4,0,3,1,2,0.463333,0.457038,0.569167,0.167912,347,4020,4367,,
11244,18/04/2012,Summer,2012,4,16,0,3,1,2,0.42,0.4242,0.77,0.2239,36,199,235,474,Summer,2012,4,0,3,1,2,0.463333,0.457038,0.569167,0.167912,347,4020,4367,,
11245,18/04/2012,Summer,2012,4,17,0,3,1,2,0.42,0.4242,0.77,0.194,46,442,488,474,Summer,2012,4,0,3,1,2,0.463333,0.457038,0.569167,0.167912,347,4020,4367,,
11246,18/04/2012,Summer,2012,4,18,0,3,1,2,0.42,0.4242,0.77,0,27,478,505,474,Summer,2012,4,0,3,1,2,0.463333,0.457038,0.569167,0.167912,347,4020,4367,,
11247,18/04/2012,Summer,2012,4,19,0,3,1,2,0.42,0.4242,0.77,0.1343,26,342,368,474,Summer,2012,4,0,3,1,2,0.463333,0.457038,0.569167,0.167912,347,4020,4367,,
11248,18/04/2012,Summer,2012,4,20,0,3,1,2,0.42,0.4242,0.77,0.1045,8,252,260,474,Summer,2012,4,0,3,1,2,0.463333,0.457038,0.569167,0.167912,347,4020,4367,,
11249,18/04/2012,Summer,2012,4,21,0,3,1,2,0.42,0.4242,0.82,0.0896,24,165,189,474,Summer,2012,4,0,3,1,2,0.463333,0.457038,0.569167,0.167912,347,4020,4367,,
11250,18/04/2012,Summer,2012,4,22,0,3,1,2,0.42,0.4242,0.77,0.0896,9,153,162,474,Summer,2012,4,0,3,1,2,0.463333,0.457038,0.569167,0.167912,347,4020,4367,,
11251,18/04/2012,Summer,2012,4,23,0,3,1,2,0.42,0.4242,0.77,0,14,56,70,474,Summer,2012,4,0,3,1,2,0.463333,0.457038,0.569167,0.167912,347,4020,4367,,
11252,19/04/2012,Summer,2012,4,0,0,4,1,3,0.42,0.4242,0.77,0,5,20,25,475,Summer,2012,4,0,4,1,1,0.498333,0.493046,0.6125,0.0659292,846,5719,6565,,
11253,19/04/2012,Summer,2012,4,1,0,4,1,3,0.42,0.4242,0.77,0.1045,2,11,13,475,Summer,2012,4,0,4,1,1,0.498333,0.493046,0.6125,0.0659292,846,5719,6565,,
11254,19/04/2012,Summer,2012,4,2,0,4,1,2,0.42,0.4242,0.77,0,2,4,6,475,Summer,2012,4,0,4,1,1,0.498333,0.493046,0.6125,0.0659292,846,5719,6565,,
11255,19/04/2012,Summer,2012,4,3,0,4,1,2,0.42,0.4242,0.77,0,1,3,4,475,Summer,2012,4,0,4,1,1,0.498333,0.493046,0.6125,0.0659292,846,5719,6565,,
11256,19/04/2012,Summer,2012,4,4,0,4,1,2,0.42,0.4242,0.71,0,0,4,4,475,Summer,2012,4,0,4,1,1,0.498333,0.493046,0.6125,0.0659292,846,5719,6565,,
11257,19/04/2012,Summer,2012,4,5,0,4,1,1,0.4,0.4091,0.82,0,0,30,30,475,Summer,2012,4,0,4,1,1,0.498333,0.493046,0.6125,0.0659292,846,5719,6565,,
11258,19/04/2012,Summer,2012,4,6,0,4,1,2,0.4,0.4091,0.82,0.1045,4,116,120,475,Summer,2012,4,0,4,1,1,0.498333,0.493046,0.6125,0.0659292,846,5719,6565,,
11259,19/04/2012,Summer,2012,4,7,0,4,1,2,0.4,0.4091,0.82,0.1343,15,391,406,475,Summer,2012,4,0,4,1,1,0.498333,0.493046,0.6125,0.0659292,846,5719,6565,,
11260,19/04/2012,Summer,2012,4,8,0,4,1,2,0.42,0.4242,0.82,0.1045,26,651,677,475,Summer,2012,4,0,4,1,1,0.498333,0.493046,0.6125,0.0659292,846,5719,6565,,
11261,19/04/2012,Summer,2012,4,9,0,4,1,2,0.46,0.4545,0.72,0,31,270,301,475,Summer,2012,4,0,4,1,1,0.498333,0.493046,0.6125,0.0659292,846,5719,6565,,
11262,19/04/2012,Summer,2012,4,10,0,4,1,1,0.48,0.4697,0.63,0.0896,46,143,189,475,Summer,2012,4,0,4,1,1,0.498333,0.493046,0.6125,0.0659292,846,5719,6565,,
11263,19/04/2012,Summer,2012,4,11,0,4,1,1,0.52,0.5,0.48,0,46,183,229,475,Summer,2012,4,0,4,1,1,0.498333,0.493046,0.6125,0.0659292,846,5719,6565,,
11264,19/04/2012,Summer,2012,4,12,0,4,1,1,0.54,0.5152,0.49,0,51,213,264,475,Summer,2012,4,0,4,1,1,0.498333,0.493046,0.6125,0.0659292,846,5719,6565,,
11265,19/04/2012,Summer,2012,4,13,0,4,1,1,0.56,0.5303,0.46,0,52,186,238,475,Summer,2012,4,0,4,1,1,0.498333,0.493046,0.6125,0.0659292,846,5719,6565,,
11266,19/04/2012,Summer,2012,4,14,0,4,1,1,0.58,0.5455,0.43,0,54,183,237,475,Summer,2012,4,0,4,1,1,0.498333,0.493046,0.6125,0.0659292,846,5719,6565,,
11267,19/04/2012,Summer,2012,4,15,0,4,1,1,0.6,0.6212,0.43,0,66,196,262,475,Summer,2012,4,0,4,1,1,0.498333,0.493046,0.6125,0.0659292,846,5719,6565,,
11268,19/04/2012,Summer,2012,4,16,0,4,1,1,0.62,0.6212,0.41,0.1045,63,324,387,475,Summer,2012,4,0,4,1,1,0.498333,0.493046,0.6125,0.0659292,846,5719,6565,,
11269,19/04/2012,Summer,2012,4,17,0,4,1,1,0.6,0.6212,0.43,0.0896,85,663,748,475,Summer,2012,4,0,4,1,1,0.498333,0.493046,0.6125,0.0659292,846,5719,6565,,
11270,19/04/2012,Summer,2012,4,18,0,4,1,1,0.6,0.6212,0.43,0.0896,99,677,776,475,Summer,2012,4,0,4,1,1,0.498333,0.493046,0.6125,0.0659292,846,5719,6565,,
11271,19/04/2012,Summer,2012,4,19,0,4,1,1,0.58,0.5455,0.46,0.1343,70,516,586,475,Summer,2012,4,0,4,1,1,0.498333,0.493046,0.6125,0.0659292,846,5719,6565,,
11272,19/04/2012,Summer,2012,4,20,0,4,1,1,0.56,0.5303,0.49,0.2239,52,352,404,475,Summer,2012,4,0,4,1,1,0.498333,0.493046,0.6125,0.0659292,846,5719,6565,,
11273,19/04/2012,Summer,2012,4,21,0,4,1,1,0.52,0.5,0.55,0.1045,27,240,267,475,Summer,2012,4,0,4,1,1,0.498333,0.493046,0.6125,0.0659292,846,5719,6565,,
11274,19/04/2012,Summer,2012,4,22,0,4,1,1,0.52,0.5,0.59,0.194,29,219,248,475,Summer,2012,4,0,4,1,1,0.498333,0.493046,0.6125,0.0659292,846,5719,6565,,
11275,19/04/2012,Summer,2012,4,23,0,4,1,1,0.5,0.4848,0.63,0.1045,20,124,144,475,Summer,2012,4,0,4,1,1,0.498333,0.493046,0.6125,0.0659292,846,5719,6565,,
11276,20/04/2012,Summer,2012,4,0,0,5,1,1,0.48,0.4697,0.67,0.1045,5,59,64,476,Summer,2012,4,0,5,1,1,0.526667,0.515775,0.694583,0.149871,1340,5950,7290,,
11277,20/04/2012,Summer,2012,4,1,0,5,1,1,0.46,0.4545,0.82,0.194,3,22,25,476,Summer,2012,4,0,5,1,1,0.526667,0.515775,0.694583,0.149871,1340,5950,7290,,
11278,20/04/2012,Summer,2012,4,2,0,5,1,1,0.44,0.4394,0.88,0.194,3,18,21,476,Summer,2012,4,0,5,1,1,0.526667,0.515775,0.694583,0.149871,1340,5950,7290,,
11279,20/04/2012,Summer,2012,4,3,0,5,1,1,0.44,0.4394,0.88,0.1045,1,9,10,476,Summer,2012,4,0,5,1,1,0.526667,0.515775,0.694583,0.149871,1340,5950,7290,,
11280,20/04/2012,Summer,2012,4,4,0,5,1,1,0.42,0.4242,0.94,0.1045,0,3,3,476,Summer,2012,4,0,5,1,1,0.526667,0.515775,0.694583,0.149871,1340,5950,7290,,
